candidate_id,proposed_url,page_type,cluster,parent_url,commercial_parent,primary_intent,secondary_intents,district,brand,series,model,condition,gsc_evidence,gsc_clicks,gsc_impressions,gsc_position,commercial_value,local_value,topical_value,unique_content,internal_link_value,positive_score,cannibalization_risk,doorway_risk,thin_content_risk,uniqueness_source,required_inlinks,recommended_outlinks,priority,release_wave,status,reason,locked_core_cluster,cluster_lock_state
B0-0224,/บริการ/รับซื้อ-iphone-12-pro-อุบล/,model,Model/iPhone,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone 12 Pro อุบล,,,Apple,iPhone,iPhone 12 Pro,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,รุ่น/ปี ชิป ความจุ Battery Health กล้อง จอ และราคาตลาดมือสองของรุ่นนั้นโดยเฉพาะ,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/prepare-iphone-for-sale/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0225,/บริการ/รับซื้อ-iphone-12-pro-max-อุบล/,model,Model/iPhone,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone 12 Pro Max อุบล,,,Apple,iPhone,iPhone 12 Pro Max,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,รุ่น/ปี ชิป ความจุ Battery Health กล้อง จอ และราคาตลาดมือสองของรุ่นนั้นโดยเฉพาะ,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/prepare-iphone-for-sale/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0226,/บริการ/รับซื้อ-iphone-11-อุบล/,model,Model/iPhone,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone 11 อุบล,,,Apple,iPhone,iPhone 11,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,รุ่น/ปี ชิป ความจุ Battery Health กล้อง จอ และราคาตลาดมือสองของรุ่นนั้นโดยเฉพาะ,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/prepare-iphone-for-sale/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0227,/บริการ/รับซื้อ-iphone-11-pro-อุบล/,model,Model/iPhone,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone 11 Pro อุบล,,,Apple,iPhone,iPhone 11 Pro,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,รุ่น/ปี ชิป ความจุ Battery Health กล้อง จอ และราคาตลาดมือสองของรุ่นนั้นโดยเฉพาะ,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/prepare-iphone-for-sale/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0228,/บริการ/รับซื้อ-iphone-11-pro-max-อุบล/,model,Model/iPhone,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone 11 Pro Max อุบล,,,Apple,iPhone,iPhone 11 Pro Max,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,รุ่น/ปี ชิป ความจุ Battery Health กล้อง จอ และราคาตลาดมือสองของรุ่นนั้นโดยเฉพาะ,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/prepare-iphone-for-sale/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0229,/บริการ/รับซื้อ-iphone-se-3-อุบล/,model,Model/iPhone,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone SE 3 อุบล,,,Apple,iPhone,iPhone SE 3,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,รุ่น/ปี ชิป ความจุ Battery Health กล้อง จอ และราคาตลาดมือสองของรุ่นนั้นโดยเฉพาะ,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/prepare-iphone-for-sale/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0230,/บริการ/รับซื้อ-iphone-se-2-อุบล/,model,Model/iPhone,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone SE 2 อุบล,,,Apple,iPhone,iPhone SE 2,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,รุ่น/ปี ชิป ความจุ Battery Health กล้อง จอ และราคาตลาดมือสองของรุ่นนั้นโดยเฉพาะ,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/prepare-iphone-for-sale/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0231,/บริการ/รับซื้อ-ipad-gen-11-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Gen 11 อุบล,,,Apple,iPad,iPad Gen 11,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0232,/บริการ/รับซื้อ-ipad-pro-m4-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Pro M4 อุบล,,,Apple,iPad,iPad Pro M4,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0233,/บริการ/รับซื้อ-ipad-pro-m2-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Pro M2 อุบล,,,Apple,iPad,iPad Pro M2,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0234,/บริการ/รับซื้อ-ipad-pro-m1-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Pro M1 อุบล,,,Apple,iPad,iPad Pro M1,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0235,/บริการ/รับซื้อ-ipad-air-m3-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Air M3 อุบล,,,Apple,iPad,iPad Air M3,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0236,/บริการ/รับซื้อ-ipad-air-m2-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Air M2 อุบล,,,Apple,iPad,iPad Air M2,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0237,/บริการ/รับซื้อ-ipad-air-5-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Air 5 อุบล,,,Apple,iPad,iPad Air 5,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0238,/บริการ/รับซื้อ-ipad-air-4-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Air 4 อุบล,,,Apple,iPad,iPad Air 4,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0239,/บริการ/รับซื้อ-ipad-mini-7-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad mini 7 อุบล,,,Apple,iPad,iPad mini 7,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0240,/บริการ/รับซื้อ-ipad-mini-6-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad mini 6 อุบล,,,Apple,iPad,iPad mini 6,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0241,/บริการ/รับซื้อ-ipad-gen-8-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Gen 8 อุบล,,,Apple,iPad,iPad Gen 8,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0242,/บริการ/รับซื้อ-ipad-gen-7-อุบล/,model,Model/iPad,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad Gen 7 อุบล,,,Apple,iPad,iPad Gen 7,,5,0.0,0.0,,5,4,5,4,3,26,1,1,1,ชิป/เจเนอเรชัน ขนาดจอ ความจุ Wi‑Fi/Cellular สภาพจอ แบต และอุปกรณ์เฉพาะรุ่น,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/check-ipad-battery/,P1,W3,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0243,/บริการ/รับซื้อ-samsung-galaxy-s25-ultra-อุบล/,model,Model/Samsung,/บริการ/รับซื้อ-samsung-อุบล/,/บริการ/รับซื้อ-samsung-อุบล/,รับซื้อ Samsung Galaxy S25 Ultra อุบล,,,Samsung,Galaxy,Samsung Galaxy S25 Ultra,,4,0.0,0.0,,5,4,5,4,3,25,1,1,1,รุ่นย่อย ความจุ จอ/บานพับ/ปากกา/กล้อง สภาพแบตและตำหนิที่ต่างกันตามตระกูล,/บริการ/รับซื้อ-samsung-อุบล/,/บริการ/รับซื้อ-samsung-อุบล/; /บทความ/sell-samsung-galaxy/,P2,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0244,/บริการ/รับซื้อ-samsung-galaxy-s24-ultra-อุบล/,model,Model/Samsung,/บริการ/รับซื้อ-samsung-อุบล/,/บริการ/รับซื้อ-samsung-อุบล/,รับซื้อ Samsung Galaxy S24 Ultra อุบล,,,Samsung,Galaxy,Samsung Galaxy S24 Ultra,,4,0.0,0.0,,5,4,5,4,3,25,1,1,1,รุ่นย่อย ความจุ จอ/บานพับ/ปากกา/กล้อง สภาพแบตและตำหนิที่ต่างกันตามตระกูล,/บริการ/รับซื้อ-samsung-อุบล/,/บริการ/รับซื้อ-samsung-อุบล/; /บทความ/sell-samsung-galaxy/,P2,W3,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
